holiday,temp,rain_1h,snow_1h,clouds_all,traffic_volume
None,287.15,0,0,90,1984
None,287.15,0,0,90,1984
None,287.15,0,0,90,1984
None,286.63,0,0,90,2726
None,286.79,0,0,90,3477
None,286.98,0,0,90,3696
None,287.76,0,0,90,4161
None,288.22,0,0,90,4742
None,288.6,0,0,90,4577
None,288.56,0,0,90,4866
None,288.56,0,0,90,4866
None,288.56,0,0,90,4866
None,287.89,0,0,90,4875
None,287.89,0,0,90,4875
None,287.89,0,0,90,4875
None,287.25,0,0,90,4935
None,287.25,0,0,90,4935
None,287.25,0,0,90,4935
None,286.91,0,0,90,4813
None,286.91,0,0,90,4813
None,286.91,0,0,90,4813
None,287.29,0,0,90,4237
None,287.29,0,0,90,3327
None,287.18,0,0,90,2974
None,287.23,0,0,90,3099
None,287.01,0,0,90,3095
None,286.82,0,0,90,2361
None,286.78,0,0,90,1475
None,286.78,0,0,90,1001
None,286.78,0,0,90,1001
None,286.66,0,0,90,639
None,286.66,0,0,90,639
None,286.63,0,0,40,402
None,286.83,0,0,40,318
None,286.88,0,0,1,541
None,286.88,0,0,1,541
None,286.88,0,0,1,541
None,286.78,0,0,90,815
None,286.78,0,0,90,815
None,286.78,0,0,90,815
None,286.78,0,0,90,815
None,286.78,0,0,90,815
None,286.52,0,0,90,1120
None,286.52,0,0,90,1120
None,286.52,0,0,90,1120
None,286.52,0,0,90,1120
None,286.37,0,0,90,1700
None,286.37,0,0,90,1700
None,286.37,0,0,90,1700
None,286.37,0,0,90,1700
None,286.37,0,0,90,1700
None,286.36,0,0,90,2802
None,286.36,0,0,90,2802
None,286.36,0,0,90,2802
None,286.36,0,0,90,2802
None,286.36,0,0,90,2802
None,287.15,0,0,90,3591
None,287.15,0,0,90,3591
None,287.15,0,0,90,3591
None,287.15,0,0,90,3591
None,287.15,0,0,90,3591
None,287.15,0,0,90,3591
None,287.32,0,0,90,4016
None,287.32,0,0,90,4016
None,287.32,0,0,90,4016
None,289.19,0,0,90,4679
None,289.19,0,0,90,4679
None,289.19,0,0,90,4679
None,291.15,0,0,90,4398
None,293.82,0,0,1,4324
None,296.21,0,0,1,4126
None,298.51,0,0,40,4233
None,298.76,0,0,75,3335
None,299.64,0,0,40,3405
None,299.42,0,0,1,2830
None,298.94,0,0,1,2491
None,297.22,0,0,1,2337
None,295.52,0,0,1,1713
None,294.85,0,0,1,1094
None,294.72,0,0,1,624
None,294.41,0,0,1,355
None,293.73,0,0,1,402
None,293.67,0,0,40,325
None,293.27,0,0,90,787
None,292.97,0,0,75,2588
None,292.8,0,0,40,5612
None,292.08,0,0,90,6136
None,292.08,0,0,90,6136
None,292.08,0,0,90,6136
None,292.08,0,0,90,6136
None,291.21,0,0,90,6369
None,291.21,0,0,90,6369
None,291.21,0,0,90,6369
None,291.21,0,0,90,6369
None,291.52,0,0,90,5114
None,291.52,0,0,90,5114
None,291.52,0,0,90,5114
None,292.72,0,0,75,4273
None,292.72,0,0,75,4273
None,292.72,0,0,75,4273
None,294.21,0,0,40,4531
None,296.43,0,0,75,4791
None,297.81,0,0,75,4778
None,298.61,0,0,75,5287
None,297.41,0,0,75,5636
None,294.28,0,0,90,5948
None,294.28,0,0,90,5948
None,294.28,0,0,90,5948
None,294.28,0,0,90,5948
None,294.28,0,0,90,5948
None,291.74,0,0,90,4197
None,291.74,0,0,90,4197
None,291.74,0,0,90,4197
None,291.74,0,0,90,4197
None,291.74,0,0,90,4197
None,291.3,0,0,90,3071
None,291.3,0,0,90,3071
None,291.94,0,0,90,2680
None,291.94,0,0,90,2680
None,291.85,0,0,90,2367
None,291.39,0,0,1,1558
None,291.22,0,0,40,927
None,291.16,0,0,1,659
None,291.1,0,0,75,387
None,291.1,0,0,75,387
None,290.87,0,0,40,258
None,290.62,0,0,90,347
None,290.62,0,0,90,347
None,290.06,0,0,75,785
None,290.06,0,0,75,785
None,289.78,0,0,90,2683
None,289.68,0,0,90,6036
None,289.68,0,0,90,6036
None,289.68,0,0,90,6036
None,289.78,0,0,90,6588
None,289.78,0,0,90,6588
None,289.78,0,0,90,6588
None,289.89,0,0,90,6186
None,289.89,0,0,90,6186
None,289.89,0,0,90,6186
None,290.57,0,0,90,5094
None,290.57,0,0,90,5094
None,291.94,0,0,40,4393
None,293.5,0,0,40,4669
None,293.98,0,0,75,4850
None,293.71,0,0,90,4898
None,292.82,0,0,90,5394
None,292.71,0,0,90,5870
None,293.18,0,0,75,6768
None,293.61,0,0,75,6099
None,294.29,0,0,90,4348
None,294.03,0,0,75,3175
None,293.38,0,0,90,2649
None,292.57,0,0,90,2682
None,292.57,0,0,90,2682
None,291.71,0,0,40,1640
None,290.39,0,0,90,1016
None,290.39,0,0,90,1016
None,290.39,0,0,90,1016
None,290.39,0,0,90,1016
None,290.39,0,0,90,1016
None,289.11,0,0,90,566
None,289.11,0,0,90,566
None,288.42,0,0,75,335
None,288.03,0,0,90,228
None,287.69,0,0,40,349
None,287.18,0,0,75,756
None,286.93,0,0,90,2687
None,287.1,0,0,90,5995
None,287.09,0,0,90,6880
None,287.24,0,0,90,6261
None,287.28,0,0,90,5028
None,287.67,0,0,90,4352
None,287.64,0,0,90,4802
None,287.91,0,0,90,4997
None,287.19,0,0,90,4967
None,287.19,0,0,90,4967
None,287.07,0,0,90,5344
None,287.07,0,0,90,5344
None,286.64,0,0,90,5781
None,286.64,0,0,90,5781
None,286.64,0,0,90,5781
None,286.64,0,0,90,5781
None,286.93,0,0,90,6702
None,286.93,0,0,90,6702
None,286.93,0,0,90,6702
None,287.12,0,0,90,6244
None,287.12,0,0,90,6244
None,286.4,0,0,90,4442
None,286.4,0,0,90,4442
None,286.4,0,0,90,4442
None,285.35,0,0,90,3064
None,285.35,0,0,90,3064
None,284.68,0,0,90,2433
None,284.68,0,0,90,2433
None,284.68,0,0,90,2433
None,284.68,0,0,90,2433
None,283.88,0,0,90,2381
None,283.88,0,0,90,2381
None,283.88,0,0,90,2381
None,283.88,0,0,90,2381
None,283.31,0,0,90,1412
None,283.31,0,0,90,1412
None,283.31,0,0,90,1412
None,283.31,0,0,90,1412
None,282.9,0,0,90,1125
None,282.9,0,0,90,1125
None,282.9,0,0,90,1125
None,282.45,0,0,90,592
None,281.91,0,0,90,381
None,281.8,0,0,90,280
None,281.8,0,0,90,280
None,281.22,0,0,90,334
None,281.22,0,0,90,334
None,281.04,0,0,90,834
None,281.04,0,0,90,834
None,280.7,0,0,90,2841
None,280.71,0,0,90,5919
None,280.66,0,0,90,6717
None,280.66,0,0,90,6717
None,280.96,0,0,90,6092
None,280.96,0,0,90,6092
None,281.35,0,0,90,5273
None,281.93,0,0,90,4525
None,282.25,0,0,90,4830
None,282.76,0,0,90,5227
None,282.76,0,0,90,5227
None,283.5,0,0,90,5248
None,283.5,0,0,90,5248
None,283.99,0,0,90,5459
None,283.99,0,0,90,5459
None,284.25,0,0,90,6052
None,284.25,0,0,90,6052
None,284.23,0,0,90,6305
None,284.23,0,0,90,6305
None,284.23,0,0,90,6305
None,284.22,0,0,90,6167
None,284.22,0,0,90,6167
None,284.08,0,0,90,4200
None,284.08,0,0,90,4200
None,283.92,0,0,90,2542
None,283.92,0,0,90,2542
None,283.43,0,0,90,2531
None,283.43,0,0,90,2531
None,283.29,0,0,90,2660
None,283.43,0,0,90,1670
None,283.75,0,0,90,1227
None,283.82,0,0,90,705
None,283.01,0,0,1,414
None,282.26,0,0,1,325
None,281.64,0,0,1,389
None,281.07,0,0,1,744
None,280.4,0,0,1,2570
None,279.95,0,0,1,5234
None,279.89,0,0,1,6372
None,280.5,0,0,1,5568
None,281.42,0,0,1,4971
None,282.64,0,0,1,4658
None,284.41,0,0,1,5090
None,285.49,0,0,1,5368
None,287.19,0,0,1,5282
None,288.33,0,0,1,5550
None,289.17,0,0,1,5760
None,289.9,0,0,1,5559
None,290.41,0,0,5,4896
None,290.68,0,0,1,4127
None,290.35,0,0,1,3322
None,289.37,0,0,1,2833
None,287.47,0,0,1,2738
None,285.62,0,0,1,2358
None,284.06,0,0,1,1673
None,282.84,0,0,1,1030
None,281.79,0,0,1,706
None,280.93,0,0,1,516
None,279.9,0,0,1,323
None,278.64,0,0,1,366
None,277.65,0,0,1,663
None,277.09,0,0,1,1231
None,278.24,0,0,1,1748
None,281.32,0,0,1,2409
None,284.01,0,0,1,3153
None,285.89,0,0,1,3534
None,288.05,0,0,1,3784
None,289.3,0,0,1,4358
None,290.56,0,0,1,4537
None,291.46,0,0,1,4023
None,292.21,0,0,1,4047
None,292.58,0,0,75,3980
None,292.34,0,0,90,3621
None,291.87,0,0,40,3415
None,291.3,0,0,75,3019
None,289.83,0,0,90,2458
None,288.7,0,0,90,2631
None,287.38,0,0,90,2491
None,287.38,0,0,90,2491
None,287.38,0,0,90,2491
None,286.36,0,0,90,1875
None,286.36,0,0,90,1875
None,285.72,0,0,90,1208
None,285.72,0,0,90,1208
None,285.22,0,0,90,768
None,285.22,0,0,90,768
None,284.93,0,0,90,566
None,284.69,0,0,90,364
None,284.64,0,0,90,255
None,284.62,0,0,90,474
None,284.66,0,0,90,795
None,284.98,0,0,90,1015
None,285.47,0,0,90,1549
None,286.06,0,0,90,2206
None,286.91,0,0,90,2963
None,288.2,0,0,90,3192
None,289,0,0,90,3414
None,289.15,0,0,75,3564
None,288.99,0,0,90,3637
None,289.06,0,0,90,3588
None,288.64,0,0,90,3464
None,288.57,0,0,90,3180
None,288.6,0,0,90,2912
None,287.93,0,0,90,2587
None,287.31,0,0,90,2310
None,286.95,0,0,90,2242
None,286.77,0,0,90,1895
None,286.55,0,0,90,1452
Memorial Day,286.37,0,0,90,863
None,285.99,0,0,90,514
None,285.66,0,0,90,427
None,285.26,0,0,90,268
None,284.77,0,0,75,264
None,284.39,0,0,75,492
None,284.37,0,0,90,857
None,284.42,0,0,40,943
None,284.84,0,0,90,1111
None,285.17,0,0,90,1649
None,286.04,0,0,90,2238
None,286.79,0,0,90,2745
None,286.94,0,0,90,3265
None,286.81,0,0,90,3436
None,286.62,0,0,90,3712
None,286.45,0,0,90,3812
None,286.69,0,0,90,3648
None,287.08,0,0,90,3473
None,287.38,0,0,90,3371
None,287.76,0,0,90,2880
None,287.64,0,0,90,2539
None,287.55,0,0,90,2183
None,287.47,0,0,90,1542
None,287.59,0,0,90,975
None,287.31,0,0,90,527
None,287.13,0,0,90,345
None,287.01,0,0,90,268
None,286.92,0,0,90,336
None,286.73,0,0,90,716
None,286.48,0,0,90,2714
None,286.36,0,0,90,5828
None,285.9,0,0,90,6195
None,285.59,0,0,90,4904
None,285.59,0,0,90,4904
None,285.86,0,0,90,4286
None,286.26,0,0,90,4472
None,287.65,0,0,90,4749
None,287.98,0,0,90,4848
None,288.29,0,0,90,5395
None,288.44,0,0,90,5867
None,288.51,0,0,75,6658
None,288.23,0,0,90,6040
None,287.91,0,0,90,4277
None,287.91,0,0,90,4277
None,287.54,0,0,90,3117
None,287.21,0,0,90,2639
None,286.91,0,0,90,2404
None,286.53,0,0,90,1656
None,286.53,0,0,90,1656
None,286.53,0,0,90,1656
None,286.39,0,0,90,1032
None,286.19,0,0,90,561
None,285.77,0,0,90,373
None,285.53,0,0,90,243
None,285.03,0,0,90,757
None,284.92,0,0,90,2800
None,284.9,0,0,90,6166
None,284.96,0,0,90,7068
None,285.08,0,0,90,6271
None,285.25,0,0,90,5195
None,285.25,0,0,90,5195
None,285.69,0,0,90,4501
None,285.69,0,0,90,4501
None,286.3,0,0,90,4811
None,286.3,0,0,90,4811
None,286.57,0,0,90,4899
None,286.64,0,0,90,5050
None,286.99,0,0,90,5556
None,286.99,0,0,90,5556
None,286.99,0,0,90,5556
None,287.28,0,0,90,6016
None,287.28,0,0,90,6016
None,287.74,0,0,90,6267
None,288.03,0,0,90,6538
None,288.01,0,0,90,4904
None,288.07,0,0,90,3221
None,288.07,0,0,90,2828
None,287.78,0,0,90,2617
None,287.54,0,0,90,1800
None,287.4,0,0,90,1005
None,287.44,0,0,90,539
None,287.31,0,0,90,369
None,287.31,0,0,90,250
None,287.2,0,0,90,360
None,287.04,0,0,90,777
None,286.41,0,0,40,2795
None,285.9,0,0,40,5579
None,286.13,0,0,75,3711
None,286.13,0,0,75,3711
None,286.87,0,0,90,5902
None,289.03,0,0,40,5303
None,290.79,0,0,75,4359
None,292.6,0,0,75,4784
None,294.27,0,0,90,4933
None,295.18,0,0,75,5155
None,296.08,0,0,75,5634
None,296,0,0,90,6414
None,295.04,0,0,90,6778
None,295.04,0,0,90,6778
None,295.62,0,0,90,6591
None,295.62,0,0,90,6591
None,295.62,0,0,90,6591
None,295.84,0,0,75,4855
None,295.46,0,0,40,3479
None,294.76,0,0,40,3109
None,293.78,0,0,75,2746
None,292.87,0,0,90,2157
None,292.07,0,0,90,1311
None,292.07,0,0,90,1311
None,292.07,0,0,90,1311
None,291.39,0,0,90,741
None,291.39,0,0,90,741
None,291.39,0,0,90,741
None,291.39,0,0,90,741
None,291.39,0,0,90,741
None,291,0,0,90,480
None,291,0,0,90,480
None,290.88,0,0,90,339
None,290.88,0,0,90,339
None,290.88,0,0,90,339
None,290.88,0,0,90,339
None,290.88,0,0,90,339
None,291.11,0,0,40,373
None,291.11,0,0,40,373
None,291.39,0,0,75,743
None,291.53,0,0,1,2665
None,291.81,0,0,1,5868
None,292.24,0,0,1,6653
None,293.02,0,0,75,5974
None,294.23,0,0,90,5412
None,294.83,0,0,90,4929
None,294.44,0,0,90,5220
None,294.7,0,0,90,5591
None,294.84,0,0,75,5635
None,295.32,0,0,90,5915
None,296.35,0,0,90,6175
None,297.19,0,0,90,6273
None,296.51,0,0,75,6075
None,295.2,0,0,90,5015
None,295.2,0,0,90,5015
None,295.2,0,0,90,5015
None,294.28,0,0,75,3854
None,294.01,0,0,75,3256
None,293.53,0,0,90,3160
None,292.41,0,0,90,2636
None,291.88,0,0,40,1820
None,291.54,0,0,40,1116
None,291.27,0,0,40,761
None,290.99,0,0,90,557
None,290.99,0,0,90,557
None,290.99,0,0,90,557
None,290.99,0,0,90,557
None,290.99,0,0,90,557
None,290.46,0,0,40,438
None,290,0,0,1,421
None,289.84,0,0,1,807
None,289.63,0,0,1,1567
None,289.67,0,0,1,2430
None,290.31,0,0,1,3281
None,291.81,0,0,40,3954
None,293.23,0,0,1,4694
None,294.76,0,0,1,4975
None,296.03,0,0,40,4813
None,297.07,0,0,1,4622
None,297.44,0,0,40,4647
None,297.43,0,0,75,4768
None,297.03,0,0,75,4412
None,296.88,0,0,90,4382
None,296.54,0,0,90,3945
None,295.07,0,0,90,3276
None,293.22,0,0,20,2886
None,292.3,0,0,75,2902
None,291.43,0,0,40,2616
None,290.11,0,0,1,2047
None,289.71,0,0,90,1221
None,289.06,0,0,1,787
None,288.78,0,0,40,646
None,288.36,0,0,90,355
None,287.85,0,0,90,374
None,287.09,0,0,90,719
None,286.34,0,0,90,947
None,286.44,0,0,40,1486
None,287.94,0,0,1,2189
None,289.55,0,0,1,3154
None,291,0,0,40,3771
None,292.27,0,0,75,4184
None,293.47,0,0,75,4702
None,294.23,0,0,90,4535
None,293.6,0,0,90,4519
None,291.97,0,0,90,4645
None,291.97,0,0,90,4645
None,291.04,0,0,90,4502
None,291.04,0,0,90,4502
None,290.14,0,0,75,4383
None,289,0,0,90,4111
None,287.43,0,0,90,3308
None,285.78,0,0,90,2981
None,285.03,0,0,90,2655
None,284.41,0,0,90,1963
None,284.13,0,0,90,1189
None,284.11,0,0,90,596
None,284,0,0,90,355
None,283.67,0,0,90,319
None,283.2,0,0,90,343
None,282.75,0,0,90,791
None,282.62,0,0,75,2769
None,282.18,0,0,75,5893
None,282.22,0,0,75,6746
None,282.69,0,0,40,6192
None,283.61,0,0,75,4967
None,284.89,0,0,1,4443
None,286.22,0,0,75,4667
None,287.34,0,0,40,4746
None,288.71,0,0,40,4761
None,289.74,0,0,1,5235
None,290.79,0,0,40,5739
None,291.37,0,0,1,6674
None,291.64,0,0,40,6079
None,291.87,0,0,20,4307
None,291.46,0,0,75,3189
None,290.78,0,0,1,2805
None,289.09,0,0,1,2375
None,287.43,0,0,1,1705
None,285.91,0,0,1,1039
None,284.6,0,0,1,602
None,283.79,0,0,1,345
None,283.04,0,0,1,256
None,282.41,0,0,1,336
None,281.82,0,0,1,821
None,281.33,0,0,1,2762
None,280.83,0,0,1,6057
None,281.5,0,0,1,6635
None,284.94,0,0,1,6502
None,287.8,0,0,1,4995
None,289.92,0,0,1,4438
None,291.77,0,0,1,4690
None,292.8,0,0,40,4906
None,293.2,0,0,40,4958
None,293.28,0,0,1,5470
None,292.7,0,0,40,5979
None,292.33,0,0,90,6852
None,292.31,0,0,90,6189
None,292.02,0,0,90,4479
None,291.85,0,0,75,3270
None,291.48,0,0,75,2712
None,290.76,0,0,90,2583
None,290.09,0,0,90,1899
None,290.01,0,0,90,1236
None,289.63,0,0,90,570
None,289.47,0,0,90,375
None,288.75,0,0,75,249
None,288.35,0,0,75,343
None,288.18,0,0,75,788
None,287.44,0,0,75,2736
None,287.29,0,0,92,5890
None,287.66,0,0,92,6085
None,288.02,0,0,92,5790
None,288.48,0,0,92,5281
None,288.86,0.25,0,92,4423
None,289.11,0.25,0,92,4756
None,289.48,0.25,0,92,4959
None,289.54,0.25,0,92,5093
None,289.78,0,0,92,5550
None,289.3,0.25,0,92,6055
None,289.3,0.25,0,92,6055
None,288.91,0,0,92,6762
None,288.57,0,0,92,6547
None,288.57,0,0,92,6547
None,287.92,0,0,92,4599
None,287.41,0,0,92,3378
None,286.69,0.57,0,92,2821
None,286.69,0.57,0,92,2821
None,286.48,0.25,0,90,2615
None,286.48,0.25,0,90,2615
None,286.26,0.25,0,92,1922
None,286.26,0.25,0,92,1922
None,285.93,0.38,0,92,1293
None,285.93,0.38,0,92,1293
None,285.65,0.25,0,92,655
None,285.65,0.25,0,92,655
None,285.7,0.25,0,92,372
None,285.7,0.25,0,92,372
None,285.65,0,0,92,281
None,285.66,0.25,0,92,382
None,285.66,0.25,0,92,382
None,285.48,0.3,0,90,812
None,285.48,0.3,0,90,812
None,285.48,0.3,0,90,812
None,285.4,0.25,0,92,2749
None,285.4,0.25,0,92,2749
None,285.38,0.25,0,88,5791
None,285.38,0.25,0,88,5791
None,285.38,0.25,0,88,5791
None,285.49,0,0,88,6604
None,285.49,0,0,88,6604
None,285.57,0.3,0,88,6219
None,285.57,0.3,0,88,6219
None,285.57,0.3,0,88,6219
None,285.67,0.29,0,92,5050
None,285.67,0.29,0,92,5050
None,285.67,0.29,0,92,5050
None,285.89,0.38,0,92,4610
None,285.89,0.38,0,92,4610
None,286.11,0.44,0,92,4925
None,286.11,0.44,0,92,4925
None,286.38,0.36,0,92,5181
None,286.38,0.36,0,92,5181
None,287.13,0.38,0,92,5139
None,287.13,0.38,0,92,5139
None,287.12,0.25,0,92,5666
None,287.12,0.25,0,92,5666
None,287.82,0,0,56,6291
None,287.82,0,0,56,6291
None,287.82,2.16,0,56,6744
None,287.82,2.16,0,56,6744
None,287.37,3.39,0,56,6419
None,287.37,3.39,0,56,6419
None,287.17,0.84,0,24,4919
None,287.17,0.84,0,24,4919
None,286.98,0.76,0,24,3557
None,286.98,0.76,0,24,3557
None,287.01,0.38,0,24,3143
None,287.01,0.38,0,24,3143
None,286.67,0,0,76,3146
None,286.46,0,0,76,2202
None,285.92,0,0,76,1453
None,285.46,0,0,92,715
None,285.18,0,0,92,453
None,284.69,0,0,92,321
None,284.27,0.25,0,68,372
None,284.27,0.25,0,68,372
None,283.87,0.38,0,68,783
None,283.59,0,0,68,2535
None,283.35,0.25,0,92,5670
None,283.35,0.25,0,92,5670
None,283.23,0.25,0,92,6787
None,283.23,0.25,0,92,6787
None,283.35,0.25,0,92,5620
None,283.35,0.25,0,92,5620
None,283.37,0.25,0,68,5119
None,283.37,0.25,0,68,5119
None,283.7,0.25,0,68,4683
None,283.7,0.25,0,68,4683
None,284.18,0,0,68,5179
None,284.85,0,0,64,5595
None,285.07,0.25,0,64,5385
None,285.56,0,0,64,5659
None,285.99,0,0,76,5905
None,286.19,0,0,76,6541
None,286.43,0,0,76,5723
None,286.47,0,0,80,4693
None,286.26,0,0,80,3770
None,285.99,0,0,80,3114
None,285.73,0,0,92,3331
None,285.54,0,0,92,3068
None,285.4,0,0,92,2088
None,285.18,0,0,80,1320
None,285.15,0,0,92,870
None,285.01,0,0,92,606
None,284.88,0,0,68,414
None,284.7,0,0,68,414
None,284.49,0,0,68,793
None,284.5,0,0,92,1479
None,284.8,0,0,92,2138
None,285.06,0,0,92,2893
None,285.61,0,0,92,3721
None,286.38,0,0,92,3761
None,287.42,0,0,92,4101
None,288.41,0,0,24,4362
None,288.87,0,0,24,4442
None,289.57,0,0,24,4535
None,290.12,0,0,32,4413
None,290.52,0,0,32,4292
None,290.62,0,0,32,4076
None,290.8,0.25,0,56,4058
None,290.58,0,0,56,3231
None,289.91,0,0,56,3062
None,289.11,0,0,88,3041
None,288.12,0,0,88,3254
None,287.35,0,0,88,2699
None,286.72,0,0,92,2112
None,286.14,0,0,92,1610
None,286.1,0,0,92,1432
None,285.97,0,0,36,930
None,286.07,0,0,36,481
None,285.62,0,0,36,694
None,285.18,0,0,32,831
None,285.45,0,0,32,1065
None,287.44,0,0,32,1590
None,290.09,0,0,24,2326
None,291.61,0,0,24,3129
None,292.46,0,0,24,3565
None,293,0,0,64,3953
None,293.25,0,0,64,4112
None,293.99,0,0,64,4159
None,293.83,0,0,76,4300
None,294.18,0,0,76,4117
None,294.25,0,0,76,3882
None,294.25,0,0,92,3580
None,293.38,0,0,92,2987
None,292.58,0,0,92,2579
None,291.58,0,0,88,2322
None,291.58,0,0,88,2322
None,291.14,0,0,88,1843
None,290.51,0,0,88,1108
None,290.31,0,0,92,710
None,290.02,0.25,0,92,388
None,289.48,0.51,0,76,292
None,288.32,0.69,0,68,323
None,287.58,1,0,68,763
None,286.94,1.29,0,68,2717
None,286.66,1.34,0,92,5513
None,286.71,1.84,0,92,6873
None,286.71,1.84,0,92,6873
None,286.71,1.84,0,92,6873
None,286.62,1.7,0,92,6013
None,286.62,1.7,0,92,6013
None,286.66,0.76,0,92,4769
None,286.66,0.76,0,92,4769
None,286.81,0.47,0,92,4245
None,286.81,0.47,0,92,4245
None,286.81,0.47,0,92,4245
None,287.4,0.76,0,92,4688
None,287.68,0.25,0,92,4872
None,287.94,1.41,0,92,4904
None,287.94,1.41,0,92,4904
None,287.71,1.44,0,92,5162
None,287.71,1.44,0,92,5162
None,287.71,1.44,0,92,5162
None,288.14,0.7,0,92,5859
None,288.14,0.7,0,92,5859
None,288.88,0.25,0,92,6522
None,288.88,0.25,0,92,6522
None,290.16,0,0,92,6162
None,291.26,3.18,0,88,4357
None,291.75,0,0,88,3217
None,291.26,0,0,88,2838
None,290.51,0,0,92,2727
None,289.68,0,0,92,1826
None,289.3,0,0,92,1175
None,289.06,0,0,92,576
None,288.77,0.25,0,68,378
None,288.77,0.25,0,68,378
None,288.3,0,0,68,284
None,288.3,0,0,68,284
None,288.28,0,0,68,345
None,288.37,0.25,0,68,786
None,288.37,0.25,0,68,786
None,288.26,0.25,0,68,2839
None,288.26,0.25,0,68,2839
None,288.74,0,0,36,6738
None,288.74,0,0,36,6738
None,289.4,0,0,36,6171
None,289.4,0,0,36,6171
None,289.78,0,0,20,5036
None,289.92,0,0,20,4509
None,290.97,0,0,20,4774
None,290.97,0,0,20,4774
None,291.65,0,0,44,5173
None,291.65,0,0,44,5173
None,292.55,0,0,44,4994
None,293.78,0,0,44,5387
None,295.02,0,0,48,5969
None,295.7,0,0,48,6684
None,296.3,0,0,48,6651
None,296.4,0.25,0,0,4777
None,296.46,0,0,0,3188
None,295.48,0,0,0,2940
None,294.22,0,0,0,2545
None,291.95,0,0,0,2078
None,290.31,0,0,0,1255
None,289.56,0,0,8,655
None,289.06,0,0,8,377
None,288.49,0,0,0,266
None,287.57,0,0,12,360
None,286.91,0,0,12,789
None,286.91,0,0,12,789
None,286.43,0.25,0,12,2751
None,286.43,0.25,0,12,2751
None,286.66,0,0,12,5963
None,286.66,0,0,12,5963
None,288.29,0,0,12,6535
None,290.04,0,0,12,6060
None,290.99,0.25,0,12,4962
None,290.99,0.25,0,12,4962
None,292.09,0.25,0,12,4226
None,293.25,0,0,12,4308
None,294.64,0.51,0,36,4989
None,295.1,0.38,0,36,5050
None,296.44,0,0,36,5287
None,296.55,0,0,36,5948
None,296.57,0,0,36,6759
None,296.44,0,0,36,6396
None,296.49,0,0,0,4851
None,296.58,0.25,0,0,3342
None,296.06,0,0,0,3002
None,295.07,0,0,64,2799
None,293.81,0,0,64,2179
None,292.36,0,0,64,1216
None,291.36,0,0,92,697
None,291.36,0,0,92,697
None,291.34,0.38,0,32,456
None,291.34,0.38,0,32,456
None,291.34,0.38,0,32,456
None,291.32,0.61,0,32,328
None,291.32,0.61,0,32,328
None,290.89,0.64,0,24,398
None,290.89,0.64,0,24,398
None,290.84,0.64,0,24,809
None,290.84,0.64,0,24,809
None,289.96,1.02,0,80,5865
None,289.96,1.02,0,80,5865
None,290.46,0.38,0,80,6535
None,290.9,5.42,0,80,6172
None,290.41,8.64,0,92,5144
None,290.41,8.64,0,92,5144
None,290.41,8.64,0,92,5144
None,290.14,5.74,0,92,4634
None,290.14,5.74,0,92,4634
None,290.14,5.74,0,92,4634
None,289.64,4.98,0,92,5088
None,289.64,4.98,0,92,5088
None,289.64,4.98,0,92,5088
None,290.05,3.65,0,100,5126
None,290.05,3.65,0,100,5126
None,290.05,3.65,0,100,5126
None,291.25,1.02,0,100,5357
None,291.79,0.68,0,100,5640
None,293.02,0.46,0,76,6085
None,294.18,0.42,0,76,6517
None,295.07,0.25,0,76,6295
None,295.61,0.25,0,48,4885
None,294.9,0,0,90,3487
None,294.9,0,0,90,3487
None,293.87,0,0,12,3122
None,292.92,0.25,0,12,2452
None,292.68,0,0,12,1513
None,292.13,0,0,0,756
None,291.45,0,0,32,501
None,290.26,0,0,32,382
None,289.24,0,0,0,398
None,288.07,0,0,0,755
None,287.51,0,0,0,2634
None,287,0,0,0,5575
None,287.64,0,0,0,6651
None,289.4,0,0,0,5588
None,291.19,0,0,0,4995
None,292.27,0,0,0,4639
None,293.84,0,0,0,5187
None,295.52,0,0,0,5663
None,296.57,0,0,0,5457
None,297.25,0,0,0,5651
None,297.46,0,0,0,5939
None,298.16,0,0,0,6354
None,298.15,0,0,0,5508
